ProductId,ProductName,Brand,WeightKg,Price,Color,Material,IsSeasonal,ReviewCount,AverageRating,Description,ProductCategory
PRD-000419,Trail Running Shoes,GreenLeaf,7.32,74.77,Green,Glass,0,704,3.2,Energy efficient smart lighting for home automation,HomeGarden
PRD-000420,Data Science Handbook,GreenLeaf,6.58,349.49,Black,Plastic,0,130,3.4,Comfortable everyday wear made from organic cotton,Books
PRD-000421,All-Weather Floor Mats,PlayCraft,1.99,807.24,Red,Wood,0,1023,3.1,Comfortable everyday wear made from organic cotton,Books
PRD-000422,All-Weather Floor Mats,PureGlow,7.39,150.24,,Wood,0,1610,2.7,High performance wireless audio with noise cancellation,Beauty
PRD-000423,Organic Cotton Tee,AutoShield,21.54,623.57,Multi,Glass,1,861,2.5,High performance wireless audio with noise cancellation,Automotive
PRD-000424,Vitamin C Serum 30ml,AutoShield,15.52,688.45,White,,0,1660,4.1,High performance wireless audio with noise cancellation,Toys
PRD-000425,All-Weather Floor Mats,UrbanWear,11.84,404.45,Green,Cotton,0,2463,3,Energy efficient smart lighting for home automation,Electronics
PRD-000426,All-Weather Floor Mats,PlayCraft,14.75,342.72,,Synthetic,0,900,2.8,Energy efficient smart lighting for home automation,Books
PRD-000427,Pro Wireless Headphones,PureGlow,11.38,175.93,White,Cotton,0,1977,3.4,,Electronics
PRD-000428,Smart LED Bulb 4-Pack,GreenLeaf,10.85,789.09,Multi,Wood,0,1626,3.6,Energy efficient smart lighting for home automation,Clothing
PRD-000429,Smart LED Bulb 4-Pack,BrightHome,1.22,861,White,Glass,0,846,3.2,,Automotive
PRD-000430,Building Block Set 500pc,PlayCraft,15.67,133.1,Green,Synthetic,0,302,3,High performance wireless audio with noise cancellation,Automotive
PRD-000431,Building Block Set 500pc,BrightHome,5.52,544.06,White,Synthetic,0,1685,3.9,,Toys
PRD-000432,Building Block Set 500pc,BrightHome,22.94,347.66,Black,Cotton,0,573,3.9,High performance wireless audio with noise cancellation,Beauty
PRD-000433,Trail Running Shoes,GreenLeaf,6.68,631.97,Red,Synthetic,0,1045,3.4,Energy efficient smart lighting for home automation,Electronics
PRD-000434,All-Weather Floor Mats,UrbanWear,13.86,562.98,White,Glass,0,1656,2.5,High performance wireless audio with noise cancellation,Beauty
PRD-000435,Building Block Set 500pc,AutoShield,21.67,84.53,Blue,Cotton,0,2060,4.6,Energy efficient smart lighting for home automation,Sports
PRD-000436,Pro Wireless Headphones,PeakFit,5.3,656.14,Black,Wood,0,149,3.6,Comfortable everyday wear made from organic cotton,Books
PRD-000437,Vitamin C Serum 30ml,PureGlow,17.88,648.42,Black,Wood,0,1589,3.5,,Sports
PRD-000438,Data Science Handbook,PureGlow,18.04,474.28,Green,Metal,0,1336,2.9,Energy efficient smart lighting for home automation,HomeGarden
PRD-000439,Vitamin C Serum 30ml,AutoShield,12.27,215.26,Blue,Wood,0,1038,3,High performance wireless audio with noise cancellation,HomeGarden
PRD-000440,Building Block Set 500pc,BrightHome,3.7,24.66,Red,Wood,1,111,3.1,High performance wireless audio with noise cancellation,Electronics
PRD-000441,Smart LED Bulb 4-Pack,PureGlow,10.06,626.5,Black,,0,531,4,,Toys
PRD-000442,Data Science Handbook,GreenLeaf,17.91,435.87,,Wood,0,1768,5,,HomeGarden
PRD-000443,Pro Wireless Headphones,PeakFit,15.52,385.7,White,Metal,1,986,4.9,Energy efficient smart lighting for home automation,Electronics
PRD-000444,Building Block Set 500pc,BrightHome,21.75,45.09,Blue,Plastic,0,2274,2.6,High performance wireless audio with noise cancellation,Books
PRD-000445,Vitamin C Serum 30ml,BrightHome,2.39,333.34,Red,Wood,0,252,4.5,Energy efficient smart lighting for home automation,Beauty
PRD-000446,Smart LED Bulb 4-Pack,AutoShield,14.2,316.57,Black,Cotton,0,974,2.7,Energy efficient smart lighting for home automation,Electronics
PRD-000447,Organic Cotton Tee,PlayCraft,10.33,47.71,Blue,Synthetic,0,1436,3.6,High performance wireless audio with noise cancellation,HomeGarden
PRD-000448,Smart LED Bulb 4-Pack,PeakFit,21.43,634.42,White,Cotton,1,2177,4.7,Energy efficient smart lighting for home automation,Clothing
PRD-000449,Vitamin C Serum 30ml,PureGlow,22.43,792.42,White,Synthetic,0,1782,3.5,Comfortable everyday wear made from organic cotton,Toys
PRD-000450,All-Weather Floor Mats,PureGlow,14.62,240.4,White,Glass,1,1772,3.9,Energy efficient smart lighting for home automation,Electronics
PRD-000451,Trail Running Shoes,PlayCraft,18.58,864.1,Blue,Cotton,1,1018,3.4,High performance wireless audio with noise cancellation,Toys
PRD-000452,Smart LED Bulb 4-Pack,AutoShield,24.16,797.02,Multi,Glass,0,132,3.6,Comfortable everyday wear made from organic cotton,Books
PRD-000453,Vitamin C Serum 30ml,GreenLeaf,5.06,764.6,Blue,Cotton,0,738,2.9,High performance wireless audio with noise cancellation,Toys
PRD-000454,All-Weather Floor Mats,AutoShield,6.74,316.98,Red,Cotton,0,364,4.4,,Sports
PRD-000455,Pro Wireless Headphones,NovaTech,5.11,333.89,Blue,,0,1996,2.7,Comfortable everyday wear made from organic cotton,Books
PRD-000456,Trail Running Shoes,UrbanWear,21.53,352.35,Multi,,0,214,3.3,,Electronics
PRD-000457,Building Block Set 500pc,PlayCraft,8.77,479.67,Red,Metal,1,1795,3.6,,Automotive
PRD-000458,Vitamin C Serum 30ml,NovaTech,20.62,59.02,Blue,Synthetic,0,2464,2.8,Energy efficient smart lighting for home automation,Beauty
PRD-000459,Pro Wireless Headphones,AutoShield,23.07,547.89,Multi,Synthetic,1,1334,3.2,Energy efficient smart lighting for home automation,HomeGarden
PRD-000460,Data Science Handbook,NovaTech,14.22,64.26,,Metal,0,1251,3.9,Energy efficient smart lighting for home automation,Toys
PRD-000461,Building Block Set 500pc,PureGlow,3.04,209.63,,Wood,0,1749,3.6,Energy efficient smart lighting for home automation,Automotive
PRD-000462,Trail Running Shoes,GreenLeaf,24.65,303.91,Red,Plastic,0,1303,3.4,,Sports
PRD-000463,Vitamin C Serum 30ml,BrightHome,9.39,770.1,Blue,Glass,1,1622,4,Comfortable everyday wear made from organic cotton,Beauty
PRD-000464,Data Science Handbook,PlayCraft,11.99,82.83,Red,Glass,0,1527,4.3,Energy efficient smart lighting for home automation,Clothing
PRD-000465,All-Weather Floor Mats,GreenLeaf,9.68,457.77,Multi,Glass,0,1093,4.6,,Electronics
PRD-000466,Data Science Handbook,GreenLeaf,4.19,782.64,Green,Wood,0,2104,3.8,Comfortable everyday wear made from organic cotton,Clothing
PRD-000467,Trail Running Shoes,PureGlow,0.77,588.74,Red,Wood,0,841,4.8,High performance wireless audio with noise cancellation,Clothing
PRD-000468,Vitamin C Serum 30ml,BrightHome,1.71,148.81,White,Plastic,0,1136,4.5,,Clothing
PRD-000469,Vitamin C Serum 30ml,PlayCraft,12.14,113.23,Blue,Glass,0,1737,4.4,Comfortable everyday wear made from organic cotton,HomeGarden
PRD-000470,Vitamin C Serum 30ml,PeakFit,14.82,60,Green,Cotton,0,903,4.4,,Toys
PRD-000471,Smart LED Bulb 4-Pack,GreenLeaf,7.14,864.91,,Cotton,0,1549,2.7,Energy efficient smart lighting for home automation,Sports
PRD-000472,Pro Wireless Headphones,BrightHome,12.4,806.75,Blue,,1,623,4.6,Comfortable everyday wear made from organic cotton,Books
PRD-000473,Vitamin C Serum 30ml,NovaTech,20.21,43.72,Red,Synthetic,0,2272,3.6,Energy efficient smart lighting for home automation,Toys
PRD-000474,Organic Cotton Tee,PlayCraft,24.96,686.3,Multi,Cotton,0,859,4.9,Energy efficient smart lighting for home automation,Books
PRD-000475,Building Block Set 500pc,AutoShield,15.79,732.22,Blue,Cotton,0,1417,5,High performance wireless audio with noise cancellation,HomeGarden
PRD-000476,Smart LED Bulb 4-Pack,UrbanWear,23.89,276.65,Green,Glass,1,1663,3.7,Energy efficient smart lighting for home automation,Sports
PRD-000477,Data Science Handbook,PeakFit,9.06,329.61,White,Glass,0,1136,4.6,High performance wireless audio with noise cancellation,Toys
PRD-000478,Building Block Set 500pc,AutoShield,16.35,329.41,Black,Metal,1,793,3.1,,HomeGarden
PRD-000479,Vitamin C Serum 30ml,GreenLeaf,1.53,150.71,Multi,Metal,0,2398,2.9,High performance wireless audio with noise cancellation,HomeGarden
PRD-000480,Smart LED Bulb 4-Pack,UrbanWear,0.7,317.55,Green,Metal,0,2127,2.6,Comfortable everyday wear made from organic cotton,Sports
PRD-000481,Organic Cotton Tee,PlayCraft,14.66,341.04,Red,Plastic,1,119,3.2,,HomeGarden
PRD-000482,Pro Wireless Headphones,UrbanWear,18.44,816.21,,Glass,1,1523,5,High performance wireless audio with noise cancellation,Toys
PRD-000483,Smart LED Bulb 4-Pack,GreenLeaf,12.07,369.16,Black,Metal,0,361,3.3,High performance wireless audio with noise cancellation,Toys
PRD-000484,Building Block Set 500pc,GreenLeaf,19.95,295.65,Red,Wood,1,305,2.8,Comfortable everyday wear made from organic cotton,Toys
PRD-000485,All-Weather Floor Mats,PeakFit,22,186.88,,Plastic,1,2241,4.4,Comfortable everyday wear made from organic cotton,Electronics
PRD-000486,Data Science Handbook,BrightHome,6.83,119.99,White,Cotton,1,114,3.9,High performance wireless audio with noise cancellation,Automotive
PRD-000487,Organic Cotton Tee,PlayCraft,12.27,416.37,Blue,Metal,1,123,3.7,High performance wireless audio with noise cancellation,Electronics
PRD-000488,Organic Cotton Tee,AutoShield,13.24,246.59,Blue,,1,495,2.8,Energy efficient smart lighting for home automation,Books
PRD-000489,Smart LED Bulb 4-Pack,PeakFit,23.13,468.23,Blue,Metal,1,169,3.3,Energy efficient smart lighting for home automation,Electronics
PRD-000490,Smart LED Bulb 4-Pack,AutoShield,19.4,486.96,Blue,Metal,0,606,4.4,Comfortable everyday wear made from organic cotton,HomeGarden
PRD-000491,Building Block Set 500pc,PureGlow,11.29,72.89,White,Metal,1,172,4.1,High performance wireless audio with noise cancellation,Electronics
PRD-000492,Pro Wireless Headphones,GreenLeaf,1.69,319.97,Green,Cotton,0,1177,4.9,Energy efficient smart lighting for home automation,Sports
PRD-000493,All-Weather Floor Mats,AutoShield,22.6,447.71,,Synthetic,0,1792,2.9,,Sports
PRD-000494,Vitamin C Serum 30ml,PureGlow,5.79,660.34,Green,Plastic,1,1727,3.4,Comfortable everyday wear made from organic cotton,Automotive
PRD-000495,Vitamin C Serum 30ml,PlayCraft,4.64,684.46,Green,Plastic,1,2131,4.9,,Automotive
PRD-000496,All-Weather Floor Mats,BrightHome,18.14,115.28,Multi,,0,904,4.9,High performance wireless audio with noise cancellation,Beauty
PRD-000497,Data Science Handbook,PureGlow,2.27,611.86,Red,Metal,1,1417,4.7,Energy efficient smart lighting for home automation,Clothing
PRD-000498,Organic Cotton Tee,BrightHome,13.06,426.96,,,0,1257,2.9,Comfortable everyday wear made from organic cotton,Clothing
PRD-000499,Pro Wireless Headphones,NovaTech,6.38,836.98,Red,Wood,1,1666,4.5,,Clothing
PRD-000500,Data Science Handbook,GreenLeaf,17.78,187.68,Green,Metal,0,2282,4.4,High performance wireless audio with noise cancellation,Books
PRD-000501,Organic Cotton Tee,NovaTech,14.97,10.69,Red,,1,427,4.4,High performance wireless audio with noise cancellation,Toys
PRD-000502,Vitamin C Serum 30ml,GreenLeaf,8.44,398.69,Green,Cotton,0,1422,4,Energy efficient smart lighting for home automation,Beauty
PRD-000503,Building Block Set 500pc,PureGlow,15.13,230.5,Green,Plastic,0,770,3.4,Energy efficient smart lighting for home automation,Electronics
PRD-000504,Building Block Set 500pc,AutoShield,21.99,532.94,Red,Wood,0,814,3.9,Comfortable everyday wear made from organic cotton,Beauty
PRD-000505,All-Weather Floor Mats,PureGlow,9.76,595.91,Black,Metal,1,1678,3.7,High performance wireless audio with noise cancellation,Electronics
PRD-000506,Building Block Set 500pc,NovaTech,23.36,91.46,Blue,Synthetic,0,1806,3.5,,Sports
PRD-000507,Smart LED Bulb 4-Pack,AutoShield,20.15,449.8,Black,,1,1250,2.9,Energy efficient smart lighting for home automation,Automotive
PRD-000508,Trail Running Shoes,AutoShield,21.5,728.44,Red,Cotton,1,92,3.3,Comfortable everyday wear made from organic cotton,Beauty
PRD-000509,Vitamin C Serum 30ml,PureGlow,14.16,334.06,Black,,0,1104,2.9,Comfortable everyday wear made from organic cotton,Sports
PRD-000510,All-Weather Floor Mats,PlayCraft,8.69,182.3,Blue,Glass,1,1972,3.9,High performance wireless audio with noise cancellation,Electronics
PRD-000511,Vitamin C Serum 30ml,UrbanWear,20.39,219.68,Red,Cotton,0,1597,3.1,Energy efficient smart lighting for home automation,Books
PRD-000512,Data Science Handbook,AutoShield,21.53,31.79,Black,Wood,0,2147,3.7,Energy efficient smart lighting for home automation,HomeGarden
PRD-000513,Vitamin C Serum 30ml,PureGlow,24.19,843.74,Blue,,0,354,5,,Clothing
PRD-000514,Vitamin C Serum 30ml,BrightHome,2.77,888.9,Green,Wood,1,1905,3.5,Comfortable everyday wear made from organic cotton,Beauty
PRD-000515,Organic Cotton Tee,AutoShield,10.11,407.5,Multi,Glass,0,399,4,High performance wireless audio with noise cancellation,Clothing
PRD-000516,Trail Running Shoes,BrightHome,10.35,803.43,Green,Wood,0,2232,3.1,Energy efficient smart lighting for home automation,Electronics
PRD-000517,Vitamin C Serum 30ml,NovaTech,21.33,85.36,,Glass,1,671,4.4,Comfortable everyday wear made from organic cotton,Books
PRD-000518,Trail Running Shoes,BrightHome,23.12,78.45,Multi,Synthetic,1,477,3.4,Comfortable everyday wear made from organic cotton,Toys
PRD-000519,Building Block Set 500pc,BrightHome,0.63,583,Multi,Synthetic,0,1990,3.1,,Sports
PRD-000520,Trail Running Shoes,PeakFit,4.76,486.1,Red,Glass,1,2394,4.2,Energy efficient smart lighting for home automation,HomeGarden
PRD-000521,Pro Wireless Headphones,NovaTech,11.27,510.53,Black,Plastic,0,1877,4.3,Energy efficient smart lighting for home automation,Clothing
PRD-000522,All-Weather Floor Mats,BrightHome,13.45,843.3,Blue,Cotton,0,2475,4.2,,Automotive
PRD-000523,Organic Cotton Tee,GreenLeaf,20.56,28.55,Black,Synthetic,1,1241,4.2,Energy efficient smart lighting for home automation,Beauty
PRD-000524,Smart LED Bulb 4-Pack,PeakFit,20.96,47.94,,Wood,0,1675,4.6,Comfortable everyday wear made from organic cotton,Books
PRD-000525,Smart LED Bulb 4-Pack,BrightHome,0.64,717,Multi,Synthetic,1,2419,4.5,High performance wireless audio with noise cancellation,Clothing
PRD-000526,Pro Wireless Headphones,NovaTech,3.15,360.21,Black,Glass,1,150,4.4,High performance wireless audio with noise cancellation,Electronics
PRD-000527,Pro Wireless Headphones,BrightHome,21.91,560.94,Blue,Cotton,0,269,4.2,High performance wireless audio with noise cancellation,Automotive
PRD-000528,Trail Running Shoes,GreenLeaf,20.44,381.32,Red,Cotton,1,1088,5,,Automotive
PRD-000529,Organic Cotton Tee,NovaTech,10.11,136.95,Black,Plastic,0,1217,4.5,,HomeGarden
PRD-000530,Building Block Set 500pc,NovaTech,10.88,379.28,,Synthetic,0,2075,4.7,Energy efficient smart lighting for home automation,Automotive
PRD-000531,Building Block Set 500pc,PureGlow,13.87,147.38,Red,Glass,0,81,4.5,Energy efficient smart lighting for home automation,Books
PRD-000532,Building Block Set 500pc,PureGlow,1.8,213.89,Blue,Metal,0,567,4.2,Comfortable everyday wear made from organic cotton,Toys
PRD-000533,Data Science Handbook,PeakFit,11.45,583.58,Green,Wood,1,1984,4.9,Comfortable everyday wear made from organic cotton,Clothing
PRD-000534,Trail Running Shoes,GreenLeaf,17.03,767.18,Black,Plastic,0,1649,4.9,,Clothing
PRD-000535,Organic Cotton Tee,UrbanWear,12.05,32.18,Blue,Glass,1,827,4.4,Energy efficient smart lighting for home automation,Books
PRD-000536,Pro Wireless Headphones,NovaTech,14.09,246.87,White,Synthetic,0,918,3.5,Comfortable everyday wear made from organic cotton,HomeGarden
PRD-000537,Organic Cotton Tee,BrightHome,20.25,669.18,Red,Metal,1,1342,5,High performance wireless audio with noise cancellation,Automotive
PRD-000538,Building Block Set 500pc,PeakFit,9.35,450.9,,Wood,0,1345,3.3,Comfortable everyday wear made from organic cotton,HomeGarden
PRD-000539,Trail Running Shoes,NovaTech,6.13,676.43,Black,Cotton,1,1801,4.4,High performance wireless audio with noise cancellation,HomeGarden
PRD-000540,Smart LED Bulb 4-Pack,PureGlow,16.54,358.23,Red,Wood,0,2419,3.7,Energy efficient smart lighting for home automation,Electronics
PRD-000541,Data Science Handbook,UrbanWear,7.62,480.56,White,Wood,1,2492,2.7,Comfortable everyday wear made from organic cotton,Toys
PRD-000542,All-Weather Floor Mats,BrightHome,9.82,873.19,Multi,Plastic,0,1184,4.3,Energy efficient smart lighting for home automation,Toys
PRD-000543,Trail Running Shoes,PureGlow,15.64,330.31,,Metal,1,1860,4.3,Energy efficient smart lighting for home automation,Beauty
PRD-000544,Pro Wireless Headphones,GreenLeaf,21.52,820.45,Red,Cotton,0,216,3.4,,Automotive
PRD-000545,Trail Running Shoes,BrightHome,4.22,96.85,Red,,0,2098,4.7,High performance wireless audio with noise cancellation,Beauty
PRD-000546,Pro Wireless Headphones,AutoShield,18.71,648.59,White,Cotton,1,1227,2.8,Comfortable everyday wear made from organic cotton,Beauty
PRD-000547,All-Weather Floor Mats,AutoShield,5.1,195.83,Multi,Wood,1,1617,2.5,,Clothing
PRD-000548,Pro Wireless Headphones,PureGlow,17.23,134.12,Green,Plastic,1,320,3.7,Energy efficient smart lighting for home automation,Sports
PRD-000549,Data Science Handbook,GreenLeaf,7.68,274.01,White,Glass,1,2224,3.5,Comfortable everyday wear made from organic cotton,HomeGarden
PRD-000550,Organic Cotton Tee,PlayCraft,8.63,187.26,Green,Synthetic,0,54,3.8,High performance wireless audio with noise cancellation,Toys
PRD-000551,All-Weather Floor Mats,GreenLeaf,24.25,249.21,,,0,1530,3.3,Comfortable everyday wear made from organic cotton,Automotive
PRD-000552,Building Block Set 500pc,AutoShield,19.47,289.88,Green,Metal,1,2323,3.5,,Electronics
PRD-000553,Data Science Handbook,UrbanWear,13.35,545.74,Black,Plastic,0,1744,4.1,Energy efficient smart lighting for home automation,Sports
PRD-000554,Smart LED Bulb 4-Pack,PeakFit,23.4,313,,Cotton,0,262,4.1,Energy efficient smart lighting for home automation,Toys
PRD-000555,Organic Cotton Tee,PlayCraft,22.39,381.69,Blue,,1,2382,4.2,Comfortable everyday wear made from organic cotton,Toys
PRD-000556,Smart LED Bulb 4-Pack,UrbanWear,20.31,207.09,Red,Glass,0,1725,4.4,,Books
PRD-000557,Building Block Set 500pc,PeakFit,5.4,762.07,Multi,Cotton,0,701,3.1,Comfortable everyday wear made from organic cotton,Toys
PRD-000558,Smart LED Bulb 4-Pack,PeakFit,2.62,439.27,Blue,Glass,0,660,3.1,Energy efficient smart lighting for home automation,Clothing
PRD-000559,Organic Cotton Tee,NovaTech,7.93,23.94,,Glass,0,812,4.7,,Beauty
PRD-000560,Data Science Handbook,PlayCraft,11.01,788.76,,Wood,0,983,3.3,,HomeGarden
PRD-000561,Pro Wireless Headphones,BrightHome,24.72,274.8,Green,Wood,0,1848,3.6,Comfortable everyday wear made from organic cotton,HomeGarden
PRD-000562,Data Science Handbook,PlayCraft,17.21,24.86,White,,0,67,4.7,High performance wireless audio with noise cancellation,Clothing
PRD-000563,Building Block Set 500pc,GreenLeaf,5.73,230.07,Blue,Plastic,0,454,3.9,Energy efficient smart lighting for home automation,Books
PRD-000564,Smart LED Bulb 4-Pack,BrightHome,16.48,567.5,Green,Plastic,1,1595,4.8,Energy efficient smart lighting for home automation,Electronics
PRD-000565,Smart LED Bulb 4-Pack,PlayCraft,22.96,362.09,Black,Glass,0,421,3.1,Energy efficient smart lighting for home automation,Books
PRD-000566,Smart LED Bulb 4-Pack,UrbanWear,23.64,750.8,White,Cotton,1,1954,3.8,High performance wireless audio with noise cancellation,Beauty
PRD-000567,Data Science Handbook,PeakFit,5.25,176.11,Green,Cotton,0,1039,4.5,Energy efficient smart lighting for home automation,HomeGarden
PRD-000568,Pro Wireless Headphones,PeakFit,8.83,635.25,Green,Wood,0,1203,3.7,,Books
PRD-000569,Organic Cotton Tee,PeakFit,4.13,6.15,,Plastic,0,898,3.6,High performance wireless audio with noise cancellation,Electronics
PRD-000570,Organic Cotton Tee,GreenLeaf,17.32,87.17,Green,Metal,0,1151,4.2,Comfortable everyday wear made from organic cotton,Toys
PRD-000571,Organic Cotton Tee,GreenLeaf,23.75,348.66,Red,Synthetic,0,376,3.1,Comfortable everyday wear made from organic cotton,Clothing
PRD-000572,Organic Cotton Tee,UrbanWear,13.33,290.71,Multi,Metal,0,1422,3.9,,Automotive
PRD-000573,Trail Running Shoes,PeakFit,12.52,875.3,Red,Cotton,0,1669,4.9,Energy efficient smart lighting for home automation,Electronics
PRD-000574,Data Science Handbook,BrightHome,11.68,473.29,White,Wood,0,825,4.1,Energy efficient smart lighting for home automation,Sports
PRD-000575,Data Science Handbook,NovaTech,3.54,313.41,Multi,Cotton,0,124,4.1,Energy efficient smart lighting for home automation,HomeGarden
PRD-000576,Smart LED Bulb 4-Pack,PlayCraft,4.04,599.62,Blue,Plastic,0,815,3.8,High performance wireless audio with noise cancellation,HomeGarden
PRD-000577,Pro Wireless Headphones,NovaTech,2.05,615.16,Red,Wood,0,1893,3.8,,Clothing
PRD-000578,Organic Cotton Tee,AutoShield,1.95,204.48,Blue,Synthetic,0,1405,2.8,Energy efficient smart lighting for home automation,HomeGarden
PRD-000579,Pro Wireless Headphones,PeakFit,3.43,723.59,White,Cotton,0,114,4.3,High performance wireless audio with noise cancellation,Clothing
PRD-000580,Vitamin C Serum 30ml,PlayCraft,13.77,106.92,Blue,Glass,0,648,3.9,,Sports
PRD-000581,All-Weather Floor Mats,UrbanWear,19.65,397.88,,Metal,0,744,3.1,Comfortable everyday wear made from organic cotton,Beauty
PRD-000582,Smart LED Bulb 4-Pack,PureGlow,6.74,125.73,White,Cotton,1,441,4.7,,HomeGarden
PRD-000583,Data Science Handbook,GreenLeaf,4.99,653.34,Blue,Wood,0,1488,4,,Books
PRD-000584,Trail Running Shoes,UrbanWear,24.27,571.14,Multi,Metal,0,453,4.4,Energy efficient smart lighting for home automation,Toys
PRD-000585,All-Weather Floor Mats,PureGlow,6.63,21.28,White,Wood,1,1856,3.3,High performance wireless audio with noise cancellation,Beauty
PRD-000586,Smart LED Bulb 4-Pack,GreenLeaf,12.07,450.36,Black,Cotton,0,2045,3.4,Energy efficient smart lighting for home automation,HomeGarden
PRD-000587,Pro Wireless Headphones,BrightHome,10.06,192.72,,Synthetic,1,1125,2.9,,Electronics
PRD-000588,Pro Wireless Headphones,UrbanWear,5.98,531.32,Green,Plastic,0,1964,3.5,High performance wireless audio with noise cancellation,Electronics
PRD-000589,Building Block Set 500pc,UrbanWear,12.48,35.11,Red,Plastic,1,2262,2.7,Energy efficient smart lighting for home automation,Beauty
PRD-000590,Building Block Set 500pc,AutoShield,22.28,447.17,Black,Metal,0,1545,4.4,Energy efficient smart lighting for home automation,Clothing
PRD-000591,Building Block Set 500pc,PeakFit,22.04,221.71,Multi,,0,1275,3.2,High performance wireless audio with noise cancellation,Sports
PRD-000592,Pro Wireless Headphones,UrbanWear,10.51,75.85,Red,Synthetic,0,2347,2.8,High performance wireless audio with noise cancellation,Clothing
PRD-000593,Organic Cotton Tee,UrbanWear,13.23,420.39,,Plastic,1,376,4.8,High performance wireless audio with noise cancellation,HomeGarden
PRD-000594,Trail Running Shoes,UrbanWear,10.28,688.4,,Plastic,0,1289,4.4,Comfortable everyday wear made from organic cotton,Automotive
PRD-000595,Building Block Set 500pc,GreenLeaf,2.58,270.63,Multi,Metal,0,979,3.9,Energy efficient smart lighting for home automation,Automotive
PRD-000596,Vitamin C Serum 30ml,GreenLeaf,16,506.75,White,Plastic,0,1832,5,Energy efficient smart lighting for home automation,Clothing
PRD-000597,Trail Running Shoes,NovaTech,12.33,878.69,Blue,Wood,0,1617,3,High performance wireless audio with noise cancellation,Automotive
PRD-000598,Trail Running Shoes,UrbanWear,15.21,700.81,White,Synthetic,0,1103,4.9,,Sports
PRD-000599,Smart LED Bulb 4-Pack,NovaTech,1.11,762.21,Black,Glass,0,2272,4.1,High performance wireless audio with noise cancellation,Books
PRD-000600,Building Block Set 500pc,PlayCraft,24.54,626.3,Green,Metal,1,1137,3.8,,Clothing
PRD-000601,Trail Running Shoes,BrightHome,16.05,221.13,Black,Glass,1,357,3.1,High performance wireless audio with noise cancellation,Clothing
PRD-000602,Pro Wireless Headphones,AutoShield,11.38,687.22,White,Synthetic,0,1373,4.5,,Electronics
PRD-000603,Organic Cotton Tee,PlayCraft,8.7,151,Red,Metal,0,1363,4.6,,Automotive
PRD-000604,Smart LED Bulb 4-Pack,PureGlow,0.57,692.42,Blue,Wood,0,2335,4.3,Comfortable everyday wear made from organic cotton,HomeGarden
PRD-000605,Smart LED Bulb 4-Pack,PlayCraft,11.74,163.61,Red,Wood,0,2365,3.1,,Books
PRD-000606,Building Block Set 500pc,PureGlow,1.74,809.67,Blue,Synthetic,0,2319,4.2,,Clothing
PRD-000607,All-Weather Floor Mats,PeakFit,22.58,627.92,Blue,Glass,0,535,3.4,,Sports
PRD-000608,Smart LED Bulb 4-Pack,BrightHome,4.56,338.25,White,Glass,0,951,2.8,High performance wireless audio with noise cancellation,Beauty
PRD-000609,Vitamin C Serum 30ml,PureGlow,7.63,5.7,Black,Metal,0,2497,3.2,,Electronics
PRD-000610,Pro Wireless Headphones,PeakFit,22.37,801.83,Red,Metal,0,1571,4.1,Comfortable everyday wear made from organic cotton,Clothing
PRD-000611,All-Weather Floor Mats,PureGlow,19.51,781.64,Green,Synthetic,0,1290,3.1,Energy efficient smart lighting for home automation,Clothing
PRD-000612,Vitamin C Serum 30ml,GreenLeaf,1.16,412.24,Multi,Cotton,0,653,4.5,Comfortable everyday wear made from organic cotton,Books
PRD-000613,Building Block Set 500pc,UrbanWear,3.48,746.86,Red,Glass,1,1237,3.8,High performance wireless audio with noise cancellation,Beauty
PRD-000614,Smart LED Bulb 4-Pack,NovaTech,16.79,341.42,Black,Wood,0,2119,4.4,High performance wireless audio with noise cancellation,Toys
PRD-000615,Pro Wireless Headphones,UrbanWear,22.93,235.6,White,Metal,0,2499,3.4,Energy efficient smart lighting for home automation,Electronics
PRD-000616,Pro Wireless Headphones,PlayCraft,16.83,323.76,Black,Metal,0,1056,3.5,Energy efficient smart lighting for home automation,Beauty
PRD-000617,Building Block Set 500pc,UrbanWear,13.05,159.93,Multi,Plastic,0,477,4.7,Comfortable everyday wear made from organic cotton,Toys
PRD-000618,Pro Wireless Headphones,NovaTech,15.24,140.59,Blue,Cotton,1,510,4.8,High performance wireless audio with noise cancellation,Electronics
PRD-000619,Organic Cotton Tee,NovaTech,15.17,537.38,,Synthetic,0,2154,4.4,Comfortable everyday wear made from organic cotton,Toys
PRD-000620,Data Science Handbook,PureGlow,20.62,846.95,,Synthetic,1,342,4.8,Energy efficient smart lighting for home automation,Automotive
